"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","DEATHCANCER","TOT","100000PER","A","2001",226.7,
"USA","DEATHCANCER","TOT","100000PER","A","2002",223.8,
"USA","DEATHCANCER","TOT","100000PER","A","2003",220,
"USA","DEATHCANCER","TOT","100000PER","A","2004",215.1,
"USA","DEATHCANCER","TOT","100000PER","A","2005",212.9,
"USA","DEATHCANCER","TOT","100000PER","A","2006",209.5,
"USA","DEATHCANCER","TOT","100000PER","A","2007",206.8,
"USA","DEATHCANCER","TOT","100000PER","A","2008",202.8,
"USA","DEATHCANCER","TOT","100000PER","A","2009",200.3,
"USA","DEATHCANCER","TOT","100000PER","A","2010",197.9,
"USA","DEATHCANCER","TOT","100000PER","A","2011",194.5,
"USA","DEATHCANCER","TOT","100000PER","A","2012",192.5,
"USA","DEATHCANCER","TOT","100000PER","A","2013",191.2,
"USA","DEATHCANCER","TOT","100000PER","A","2014",189.3,
"USA","DEATHCANCER","TOT","100000PER","A","2015",183.6,
"USA","DEATHCANCER","TOT","100000PER","A","2016",181.9,
"USA","DEATHCANCER","TOT","100000PER","A","2017",178.3,
"BRA","DEATHCANCER","TOT","100000PER","A","1990",144.2,
"BRA","DEATHCANCER","TOT","100000PER","A","1991",142.3,
"BRA","DEATHCANCER","TOT","100000PER","A","1992",147.1,
"BRA","DEATHCANCER","TOT","100000PER","A","1993",146.2,
"BRA","DEATHCANCER","TOT","100000PER","A","1994",147,
"BRA","DEATHCANCER","TOT","100000PER","A","1995",147.3,
"BRA","DEATHCANCER","TOT","100000PER","A","1996",150,"B"
"BRA","DEATHCANCER","TOT","100000PER","A","1997",149.3,
"BRA","DEATHCANCER","TOT","100000PER","A","1998",148.6,
"BRA","DEATHCANCER","TOT","100000PER","A","1999",149.7,
"BRA","DEATHCANCER","TOT","100000PER","A","2000",149.2,
"BRA","DEATHCANCER","TOT","100000PER","A","2001",152.1,
"BRA","DEATHCANCER","TOT","100000PER","A","2002",152.1,
"BRA","DEATHCANCER","TOT","100000PER","A","2003",152.9,
"BRA","DEATHCANCER","TOT","100000PER","A","2004",154.7,
"BRA","DEATHCANCER","TOT","100000PER","A","2005",157.3,
"BRA","DEATHCANCER","TOT","100000PER","A","2006",160.6,
"BRA","DEATHCANCER","TOT","100000PER","A","2007",161.1,
"BRA","DEATHCANCER","TOT","100000PER","A","2008",161.4,
"BRA","DEATHCANCER","TOT","100000PER","A","2009",160.7,
"BRA","DEATHCANCER","TOT","100000PER","A","2010",162.3,
"BRA","DEATHCANCER","TOT","100000PER","A","2011",161.4,
"BRA","DEATHCANCER","TOT","100000PER","A","2012",162,
"BRA","DEATHCANCER","TOT","100000PER","A","2013",161.2,
"BRA","DEATHCANCER","TOT","100000PER","A","2014",160.3,
"BRA","DEATHCANCER","TOT","100000PER","A","2015",161.2,
"BRA","DEATHCANCER","TOT","100000PER","A","2016",163.1,
"BRA","DEATHCANCER","TOT","100000PER","A","2017",162.1,
"CHL","DEATHCANCER","TOT","100000PER","A","1990",238.1,
"CHL","DEATHCANCER","TOT","100000PER","A","1991",238.8,
"CHL","DEATHCANCER","TOT","100000PER","A","1992",237.5,
"CHL","DEATHCANCER","TOT","100000PER","A","1993",239.8,
"CHL","DEATHCANCER","TOT","100000PER","A","1994",237.2,
"CHL","DEATHCANCER","TOT","100000PER","A","1995",235.5,
"CHL","DEATHCANCER","TOT","100000PER","A","1996",233.7,
"CHL","DEATHCANCER","TOT","100000PER","A","1997",231.2,"B"
"CHL","DEATHCANCER","TOT","100000PER","A","1998",230.8,
"CHL","DEATHCANCER","TOT","100000PER","A","1999",229.3,
"CHL","DEATHCANCER","TOT","100000PER","A","2000",228.2,
"CHL","DEATHCANCER","TOT","100000PER","A","2001",218.7,
"CHL","DEATHCANCER","TOT","100000PER","A","2002",220.5,
"CHL","DEATHCANCER","TOT","100000PER","A","2003",219.5,
"CHL","DEATHCANCER","TOT","100000PER","A","2004",214.3,
"CHL","DEATHCANCER","TOT","100000PER","A","2005",213.9,
"CHL","DEATHCANCER","TOT","100000PER","A","2006",209.3,
"CHL","DEATHCANCER","TOT","100000PER","A","2007",201.2,
"CHL","DEATHCANCER","TOT","100000PER","A","2008",198.4,
"CHL","DEATHCANCER","TOT","100000PER","A","2009",206.5,
"CHL","DEATHCANCER","TOT","100000PER","A","2010",204.4,
"CHL","DEATHCANCER","TOT","100000PER","A","2011",202.2,
"CHL","DEATHCANCER","TOT","100000PER","A","2012",201.8,
"CHL","DEATHCANCER","TOT","100000PER","A","2013",196.3,
"CHL","DEATHCANCER","TOT","100000PER","A","2014",193.9,
"CHL","DEATHCANCER","TOT","100000PER","A","2015",193.2,
"CHL","DEATHCANCER","TOT","100000PER","A","2016",230.2,
"CHL","DEATHCANCER","TOT","100000PER","A","2017",226,
"EST","DEATHCANCER","TOT","100000PER","A","1990",247.8,
"EST","DEATHCANCER","TOT","100000PER","A","1991",272.5,
"EST","DEATHCANCER","TOT","100000PER","A","1992",262.1,
"EST","DEATHCANCER","TOT","100000PER","A","1993",270.8,
"EST","DEATHCANCER","TOT","100000PER","A","1994",238.7,
"EST","DEATHCANCER","TOT","100000PER","A","1995",242.9,
"EST","DEATHCANCER","TOT","100000PER","A","1996",242.7,
"EST","DEATHCANCER","TOT","100000PER","A","1997",246.6,"B"
"EST","DEATHCANCER","TOT","100000PER","A","1998",252.6,
"EST","DEATHCANCER","TOT","100000PER","A","1999",238.8,
"EST","DEATHCANCER","TOT","100000PER","A","2000",241.1,
"EST","DEATHCANCER","TOT","100000PER","A","2001",235.1,
"EST","DEATHCANCER","TOT","100000PER","A","2002",242.4,
"EST","DEATHCANCER","TOT","100000PER","A","2003",235.7,
"EST","DEATHCANCER","TOT","100000PER","A","2004",243.1,
"EST","DEATHCANCER","TOT","100000PER","A","2005",241.7,
"EST","DEATHCANCER","TOT","100000PER","A","2006",244.7,
"EST","DEATHCANCER","TOT","100000PER","A","2007",238.4,
"EST","DEATHCANCER","TOT","100000PER","A","2008",237.5,
"EST","DEATHCANCER","TOT","100000PER","A","2009",234.7,
"EST","DEATHCANCER","TOT","100000PER","A","2010",233.4,
"EST","DEATHCANCER","TOT","100000PER","A","2011",235.5,
"EST","DEATHCANCER","TOT","100000PER","A","2012",233.3,
"EST","DEATHCANCER","TOT","100000PER","A","2013",231,
"EST","DEATHCANCER","TOT","100000PER","A","2014",237,
"EST","DEATHCANCER","TOT","100000PER","A","2015",234.9,
"EST","DEATHCANCER","TOT","100000PER","A","2016",226.6,
"EST","DEATHCANCER","TOT","100000PER","A","2017",227.5,
"EST","DEATHCANCER","TOT","100000PER","A","2018",227.7,
"ISR","DEATHCANCER","TOT","100000PER","A","1990",209.4,
"ISR","DEATHCANCER","TOT","100000PER","A","1991",210.7,
"ISR","DEATHCANCER","TOT","100000PER","A","1992",210.9,
"ISR","DEATHCANCER","TOT","100000PER","A","1993",223.9,
"ISR","DEATHCANCER","TOT","100000PER","A","1994",230.4,
"ISR","DEATHCANCER","TOT","100000PER","A","1995",233.3,
"ISR","DEATHCANCER","TOT","100000PER","A","1996",229.3,
"ISR","DEATHCANCER","TOT","100000PER","A","1997",219.1,
"ISR","DEATHCANCER","TOT","100000PER","A","1998",228.7,"B"
"ISR","DEATHCANCER","TOT","100000PER","A","1999",215.2,
"ISR","DEATHCANCER","TOT","100000PER","A","2000",213.8,
"ISR","DEATHCANCER","TOT","100000PER","A","2001",214.9,
"ISR","DEATHCANCER","TOT","100000PER","A","2002",213.6,
"ISR","DEATHCANCER","TOT","100000PER","A","2003",213.5,
"ISR","DEATHCANCER","TOT","100000PER","A","2004",202.6,
"ISR","DEATHCANCER","TOT","100000PER","A","2005",203.9,
"ISR","DEATHCANCER","TOT","100000PER","A","2006",199.7,
"ISR","DEATHCANCER","TOT","100000PER","A","2007",198.4,
"ISR","DEATHCANCER","TOT","100000PER","A","2008",196.3,
"ISR","DEATHCANCER","TOT","100000PER","A","2009",186.2,
"ISR","DEATHCANCER","TOT","100000PER","A","2010",189.2,
"ISR","DEATHCANCER","TOT","100000PER","A","2011",180.9,
"ISR","DEATHCANCER","TOT","100000PER","A","2012",183.8,
"ISR","DEATHCANCER","TOT","100000PER","A","2013",179.8,
"ISR","DEATHCANCER","TOT","100000PER","A","2014",178.8,
"ISR","DEATHCANCER","TOT","100000PER","A","2015",177.1,
"ISR","DEATHCANCER","TOT","100000PER","A","2016",171.4,
"ISR","DEATHCANCER","TOT","100000PER","A","2017",168.7,
"RUS","DEATHCANCER","TOT","100000PER","A","1990",252,
"RUS","DEATHCANCER","TOT","100000PER","A","1991",253.5,
"RUS","DEATHCANCER","TOT","100000PER","A","1992",255.8,
"RUS","DEATHCANCER","TOT","100000PER","A","1993",258.3,
"RUS","DEATHCANCER","TOT","100000PER","A","1994",256.1,
"RUS","DEATHCANCER","TOT","100000PER","A","1995",250.2,
"RUS","DEATHCANCER","TOT","100000PER","A","1996",244.5,
"RUS","DEATHCANCER","TOT","100000PER","A","1997",243.6,
"RUS","DEATHCANCER","TOT","100000PER","A","1998",242.3,
"RUS","DEATHCANCER","TOT","100000PER","A","1999",226.9,"B"
"RUS","DEATHCANCER","TOT","100000PER","A","2000",226.2,
"RUS","DEATHCANCER","TOT","100000PER","A","2001",221.8,
"RUS","DEATHCANCER","TOT","100000PER","A","2002",219.6,
"RUS","DEATHCANCER","TOT","100000PER","A","2003",219.2,
"RUS","DEATHCANCER","TOT","100000PER","A","2004",218.5,
"RUS","DEATHCANCER","TOT","100000PER","A","2005",216.4,
"RUS","DEATHCANCER","TOT","100000PER","A","2006",214.1,
"RUS","DEATHCANCER","TOT","100000PER","A","2007",214,
"RUS","DEATHCANCER","TOT","100000PER","A","2008",213.7,
"RUS","DEATHCANCER","TOT","100000PER","A","2009",216.1,
"RUS","DEATHCANCER","TOT","100000PER","A","2010",211.6,
"RUS","DEATHCANCER","TOT","100000PER","A","2011",208.9,
"RUS","DEATHCANCER","TOT","100000PER","A","2012",205,
"RUS","DEATHCANCER","TOT","100000PER","A","2013",203.6,
"RUS","DEATHCANCER","TOT","100000PER","A","2014",203.5,
"SVN","DEATHCANCER","TOT","100000PER","A","1990",256.4,
"SVN","DEATHCANCER","TOT","100000PER","A","1991",270.6,
"SVN","DEATHCANCER","TOT","100000PER","A","1992",270.9,
"SVN","DEATHCANCER","TOT","100000PER","A","1993",278.9,
"SVN","DEATHCANCER","TOT","100000PER","A","1994",263.1,
"SVN","DEATHCANCER","TOT","100000PER","A","1995",268.4,
"SVN","DEATHCANCER","TOT","100000PER","A","1996",267.9,
"SVN","DEATHCANCER","TOT","100000PER","A","1997",278.1,"B"
"SVN","DEATHCANCER","TOT","100000PER","A","1998",267.8,
"SVN","DEATHCANCER","TOT","100000PER","A","1999",264.4,
"SVN","DEATHCANCER","TOT","100000PER","A","2000",260.7,
"SVN","DEATHCANCER","TOT","100000PER","A","2001",259.9,
"SVN","DEATHCANCER","TOT","100000PER","A","2002",262.3,
"SVN","DEATHCANCER","TOT","100000PER","A","2003",259.8,
"SVN","DEATHCANCER","TOT","100000PER","A","2004",254.9,
"SVN","DEATHCANCER","TOT","100000PER","A","2005",252.7,
"SVN","DEATHCANCER","TOT","100000PER","A","2006",255.2,
"SVN","DEATHCANCER","TOT","100000PER","A","2007",260.9,
"SVN","DEATHCANCER","TOT","100000PER","A","2008",262,
"SVN","DEATHCANCER","TOT","100000PER","A","2009",258.2,
"SVN","DEATHCANCER","TOT","100000PER","A","2010",257.3,
"SVN","DEATHCANCER","TOT","100000PER","A","2011",249.8,
"SVN","DEATHCANCER","TOT","100000PER","A","2012",242.3,
"SVN","DEATHCANCER","TOT","100000PER","A","2013",247.8,
"SVN","DEATHCANCER","TOT","100000PER","A","2014",235.1,
"SVN","DEATHCANCER","TOT","100000PER","A","2015",243.3,
"SVN","DEATHCANCER","TOT","100000PER","A","2016",239.9,
"SVN","DEATHCANCER","TOT","100000PER","A","2017",239.3,
"ZAF","DEATHCANCER","TOT","100000PER","A","1996",208.5,"B"
"ZAF","DEATHCANCER","TOT","100000PER","A","1997",208.9,
"ZAF","DEATHCANCER","TOT","100000PER","A","1998",212.6,
"ZAF","DEATHCANCER","TOT","100000PER","A","1999",215,
"ZAF","DEATHCANCER","TOT","100000PER","A","2000",213.4,
"ZAF","DEATHCANCER","TOT","100000PER","A","2001",206.2,
"ZAF","DEATHCANCER","TOT","100000PER","A","2002",203.1,
"ZAF","DEATHCANCER","TOT","100000PER","A","2003",203,
"ZAF","DEATHCANCER","TOT","100000PER","A","2004",200.4,
"ZAF","DEATHCANCER","TOT","100000PER","A","2005",199.7,
"ZAF","DEATHCANCER","TOT","100000PER","A","2006",191.5,
"ZAF","DEATHCANCER","TOT","100000PER","A","2007",190.4,
"ZAF","DEATHCANCER","TOT","100000PER","A","2008",182.5,
"ZAF","DEATHCANCER","TOT","100000PER","A","2009",185,
"ZAF","DEATHCANCER","TOT","100000PER","A","2010",184.8,
"ZAF","DEATHCANCER","TOT","100000PER","A","2011",185,
"ZAF","DEATHCANCER","TOT","100000PER","A","2012",180.9,
"ZAF","DEATHCANCER","TOT","100000PER","A","2013",175.5,
"ZAF","DEATHCANCER","TOT","100000PER","A","2014",176.2,
"ZAF","DEATHCANCER","TOT","100000PER","A","2015",187.2,
"COL","DEATHCANCER","TOT","100000PER","A","1990",177.7,
"COL","DEATHCANCER","TOT","100000PER","A","1991",179.7,
"COL","DEATHCANCER","TOT","100000PER","A","1992",181.6,
"COL","DEATHCANCER","TOT","100000PER","A","1993",175.2,
"COL","DEATHCANCER","TOT","100000PER","A","1994",176.5,
"COL","DEATHCANCER","TOT","100000PER","A","1995",176.1,
"COL","DEATHCANCER","TOT","100000PER","A","1996",176.8,
"COL","DEATHCANCER","TOT","100000PER","A","1997",178.1,"B"
"COL","DEATHCANCER","TOT","100000PER","A","1998",177.6,
"COL","DEATHCANCER","TOT","100000PER","A","1999",179.8,
"COL","DEATHCANCER","TOT","100000PER","A","2000",179.5,
"COL","DEATHCANCER","TOT","100000PER","A","2001",173.5,
"COL","DEATHCANCER","TOT","100000PER","A","2002",174.9,
"COL","DEATHCANCER","TOT","100000PER","A","2003",177.9,
"COL","DEATHCANCER","TOT","100000PER","A","2004",173.5,
"COL","DEATHCANCER","TOT","100000PER","A","2005",156.3,
"COL","DEATHCANCER","TOT","100000PER","A","2006",167.3,
"COL","DEATHCANCER","TOT","100000PER","A","2007",167.8,
"COL","DEATHCANCER","TOT","100000PER","A","2008",163.2,
"COL","DEATHCANCER","TOT","100000PER","A","2009",159.7,
"COL","DEATHCANCER","TOT","100000PER","A","2010",157.6,
"COL","DEATHCANCER","TOT","100000PER","A","2011",148.1,
"COL","DEATHCANCER","TOT","100000PER","A","2012",150.4,
"COL","DEATHCANCER","TOT","100000PER","A","2013",151.9,
"COL","DEATHCANCER","TOT","100000PER","A","2014",155.1,
"COL","DEATHCANCER","TOT","100000PER","A","2015",154.8,
"COL","DEATHCANCER","TOT","100000PER","A","2016",142.3,
"COL","DEATHCANCER","TOT","100000PER","A","2017",142.9,
"LVA","DEATHCANCER","TOT","100000PER","A","1990",250.6,
"LVA","DEATHCANCER","TOT","100000PER","A","1991",251.8,
"LVA","DEATHCANCER","TOT","100000PER","A","1992",249.3,
"LVA","DEATHCANCER","TOT","100000PER","A","1993",246.7,
"LVA","DEATHCANCER","TOT","100000PER","A","1994",254.6,
"LVA","DEATHCANCER","TOT","100000PER","A","1995",251.6,
"LVA","DEATHCANCER","TOT","100000PER","A","1996",231.9,
"LVA","DEATHCANCER","TOT","100000PER","A","1997",230.2,
"LVA","DEATHCANCER","TOT","100000PER","A","1998",237.4,
"LVA","DEATHCANCER","TOT","100000PER","A","1999",240.5,
"LVA","DEATHCANCER","TOT","100000PER","A","2000",235.3,
"LVA","DEATHCANCER","TOT","100000PER","A","2001",240.9,
"LVA","DEATHCANCER","TOT","100000PER","A","2002",235.8,
"LVA","DEATHCANCER","TOT","100000PER","A","2003",240.5,
"LVA","DEATHCANCER","TOT","100000PER","A","2004",239.2,
"LVA","DEATHCANCER","TOT","100000PER","A","2005",242.6,
"LVA","DEATHCANCER","TOT","100000PER","A","2006",250.3,
"LVA","DEATHCANCER","TOT","100000PER","A","2007",245,
"LVA","DEATHCANCER","TOT","100000PER","A","2008",240.8,
"LVA","DEATHCANCER","TOT","100000PER","A","2009",245.1,
"LVA","DEATHCANCER","TOT","100000PER","A","2010",248,
"LVA","DEATHCANCER","TOT","100000PER","A","2011",241.5,
"LVA","DEATHCANCER","TOT","100000PER","A","2012",244.7,
"LVA","DEATHCANCER","TOT","100000PER","A","2013",241.5,
"LVA","DEATHCANCER","TOT","100000PER","A","2014",240.7,
"LVA","DEATHCANCER","TOT","100000PER","A","2015",235.9,
"LTU","DEATHCANCER","TOT","100000PER","A","1990",249.2,
"LTU","DEATHCANCER","TOT","100000PER","A","1991",250.2,
"LTU","DEATHCANCER","TOT","100000PER","A","1992",256.2,
"LTU","DEATHCANCER","TOT","100000PER","A","1993",240.8,
"LTU","DEATHCANCER","TOT","100000PER","A","1994",237.6,
"LTU","DEATHCANCER","TOT","100000PER","A","1995",241.5,
"LTU","DEATHCANCER","TOT","100000PER","A","1996",238.2,
"LTU","DEATHCANCER","TOT","100000PER","A","1997",234.9,
"LTU","DEATHCANCER","TOT","100000PER","A","1998",239.2,
"LTU","DEATHCANCER","TOT","100000PER","A","1999",242.8,
"LTU","DEATHCANCER","TOT","100000PER","A","2000",242.9,
"LTU","DEATHCANCER","TOT","100000PER","A","2001",243,
"LTU","DEATHCANCER","TOT","100000PER","A","2002",239.7,
"LTU","DEATHCANCER","TOT","100000PER","A","2003",236.7,
"LTU","DEATHCANCER","TOT","100000PER","A","2004",236.3,
"LTU","DEATHCANCER","TOT","100000PER","A","2005",238.3,
"LTU","DEATHCANCER","TOT","100000PER","A","2006",238.4,
"LTU","DEATHCANCER","TOT","100000PER","A","2007",241.1,
"LTU","DEATHCANCER","TOT","100000PER","A","2008",240.1,
"LTU","DEATHCANCER","TOT","100000PER","A","2009",234.4,
"LTU","DEATHCANCER","TOT","100000PER","A","2010",232.2,
"LTU","DEATHCANCER","TOT","100000PER","A","2011",231.4,
"LTU","DEATHCANCER","TOT","100000PER","A","2012",226.5,
"LTU","DEATHCANCER","TOT","100000PER","A","2013",221.9,
"LTU","DEATHCANCER","TOT","100000PER","A","2014",224.5,
"LTU","DEATHCANCER","TOT","100000PER","A","2015",232.6,
"LTU","DEATHCANCER","TOT","100000PER","A","2016",227.9,
"LTU","DEATHCANCER","TOT","100000PER","A","2017",220.7,
"LTU","DEATHCANCER","TOT","100000PER","A","2018",220.7,
"CRI","DEATHCANCER","TOT","100000PER","A","1990",240.4,
"CRI","DEATHCANCER","TOT","100000PER","A","1991",249.5,
"CRI","DEATHCANCER","TOT","100000PER","A","1992",257.7,
"CRI","DEATHCANCER","TOT","100000PER","A","1993",253,
"CRI","DEATHCANCER","TOT","100000PER","A","1994",249.5,
"CRI","DEATHCANCER","TOT","100000PER","A","1995",251.5,
"CRI","DEATHCANCER","TOT","100000PER","A","1996",204.6,
"CRI","DEATHCANCER","TOT","100000PER","A","1997",189.3,"B"
"CRI","DEATHCANCER","TOT","100000PER","A","1998",192.4,
"CRI","DEATHCANCER","TOT","100000PER","A","1999",192,
"CRI","DEATHCANCER","TOT","100000PER","A","2000",185.7,
"CRI","DEATHCANCER","TOT","100000PER","A","2001",195.7,
"CRI","DEATHCANCER","TOT","100000PER","A","2002",173,
"CRI","DEATHCANCER","TOT","100000PER","A","2003",183.7,
"CRI","DEATHCANCER","TOT","100000PER","A","2004",181.1,
"CRI","DEATHCANCER","TOT","100000PER","A","2005",164.5,
"CRI","DEATHCANCER","TOT","100000PER","A","2006",165.2,
"CRI","DEATHCANCER","TOT","100000PER","A","2007",154.3,
"CRI","DEATHCANCER","TOT","100000PER","A","2008",150.7,
"CRI","DEATHCANCER","TOT","100000PER","A","2009",150.6,
"CRI","DEATHCANCER","TOT","100000PER","A","2010",170,
"CRI","DEATHCANCER","TOT","100000PER","A","2011",161.7,
"CRI","DEATHCANCER","TOT","100000PER","A","2012",158.7,
"CRI","DEATHCANCER","TOT","100000PER","A","2013",157.2,
"CRI","DEATHCANCER","TOT","100000PER","A","2014",156,
"CRI","DEATHCANCER","TOT","100000PER","A","2015",151.7,
"CRI","DEATHCANCER","TOT","100000PER","A","2016",152.2,
"CRI","DEATHCANCER","TOT","100000PER","A","2017",148.9,
