"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2009",7.6,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2010",5.6,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2011",6.6,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2012",6.3,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2013",4.4,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2014",3.8,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2015",4.1,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2016",3.7,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2017",4.1,
"LVA","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2018",3.2,
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1990",10.2,"D"
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1991",14.4,"B"
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1992",16.3,
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1993",15.7,
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1994",14.2,
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1995",12.5,
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1996",10.1,
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1997",10.3,
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1998",9.3,
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1999",8.7,
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2000",8.6,
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2001",8,
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2002",8.1,
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2003",6.9,
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2004",8.1,
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2005",7.1,
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2006",7.2,
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2007",6.3,
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2008",5.5,
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2009",5.6,
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2010",5,
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2011",4.8,
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2012",3.9,
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2013",3.7,
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2014",3.9,
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2015",4.2,
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2016",4.5,
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2017",3,
"LTU","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2018",3.4,
"CRI","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1990",14.2,
"CRI","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1991",13.7,
"CRI","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1992",13.3,
"CRI","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1993",12.9,
"CRI","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1994",12.7,
"CRI","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1995",12.6,
"CRI","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1996",12.6,
"CRI","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1997",12.6,
"CRI","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1998",12.3,
"CRI","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1999",11.8,
"CRI","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2000",11.1,
"CRI","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2001",10.4,
"CRI","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2002",9.9,
"CRI","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2003",10.1,
"CRI","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2004",9.3,
"CRI","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2005",9.8,
"CRI","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2006",9.7,
"CRI","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2007",10.1,
"CRI","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2008",9,
"CRI","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2009",8.8,
"CRI","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2010",9.5,
"CRI","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2011",9.1,
"CRI","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2012",8.5,
"CRI","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2013",8.7,
"CRI","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2014",8.1,
"CRI","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2015",7.7,
"CRI","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2016",7.9,
"CRI","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2017",7.9,
