"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"COL","YRLIFELOST","TOT","100000HAB_0_69","A","1993",12428.2,
"COL","YRLIFELOST","TOT","100000HAB_0_69","A","1994",11051.9,
"COL","YRLIFELOST","TOT","100000HAB_0_69","A","1995",10719.3,
"COL","YRLIFELOST","TOT","100000HAB_0_69","A","1996",10543.6,
"COL","YRLIFELOST","TOT","100000HAB_0_69","A","1997",10194.1,"B"
"COL","YRLIFELOST","TOT","100000HAB_0_69","A","1998",10287.1,
"COL","YRLIFELOST","TOT","100000HAB_0_69","A","1999",10585.2,
"COL","YRLIFELOST","TOT","100000HAB_0_69","A","2000",10696.9,
"COL","YRLIFELOST","TOT","100000HAB_0_69","A","2001",10560.7,
"COL","YRLIFELOST","TOT","100000HAB_0_69","A","2002",10231.3,
"COL","YRLIFELOST","TOT","100000HAB_0_69","A","2003",9310.6,
"COL","YRLIFELOST","TOT","100000HAB_0_69","A","2004",8915.4,
"COL","YRLIFELOST","TOT","100000HAB_0_69","A","2005",8709.2,
"COL","YRLIFELOST","TOT","100000HAB_0_69","A","2006",8216.2,
"COL","YRLIFELOST","TOT","100000HAB_0_69","A","2007",7836.6,
"COL","YRLIFELOST","TOT","100000HAB_0_69","A","2008",7685.8,
"COL","YRLIFELOST","TOT","100000HAB_0_69","A","2009",7659.5,
"COL","YRLIFELOST","TOT","100000HAB_0_69","A","2010",7322.4,
"COL","YRLIFELOST","TOT","100000HAB_0_69","A","2011",6898.3,
"COL","YRLIFELOST","TOT","100000HAB_0_69","A","2012",6751.8,
"COL","YRLIFELOST","TOT","100000HAB_0_69","A","2013",6567.6,
"COL","YRLIFELOST","TOT","100000HAB_0_69","A","2014",6366.2,
"COL","YRLIFELOST","TOT","100000HAB_0_69","A","2015",6341.5,
"COL","YRLIFELOST","TOT","100000HAB_0_69","A","2016",6470.4,
"COL","YRLIFELOST","TOT","100000HAB_0_69","A","2017",6293.6,
"LVA","YRLIFELOST","TOT","100000HAB_0_69","A","1990",27856.8,
"LVA","YRLIFELOST","TOT","100000HAB_0_69","A","1991",29278.5,
"LVA","YRLIFELOST","TOT","100000HAB_0_69","A","1992",31156.8,
"LVA","YRLIFELOST","TOT","100000HAB_0_69","A","1993",36219.9,
"LVA","YRLIFELOST","TOT","100000HAB_0_69","A","1994",39653.4,
"LVA","YRLIFELOST","TOT","100000HAB_0_69","A","1995",37292.1,
"LVA","YRLIFELOST","TOT","100000HAB_0_69","A","1996",15409.6,
"LVA","YRLIFELOST","TOT","100000HAB_0_69","A","1997",14485.8,
"LVA","YRLIFELOST","TOT","100000HAB_0_69","A","1998",14989.8,
"LVA","YRLIFELOST","TOT","100000HAB_0_69","A","1999",13712.8,
"LVA","YRLIFELOST","TOT","100000HAB_0_69","A","2000",13262.5,
"LVA","YRLIFELOST","TOT","100000HAB_0_69","A","2001",13931.8,
"LVA","YRLIFELOST","TOT","100000HAB_0_69","A","2002",13600.9,
"LVA","YRLIFELOST","TOT","100000HAB_0_69","A","2003",12850.4,
"LVA","YRLIFELOST","TOT","100000HAB_0_69","A","2004",12569.5,
"LVA","YRLIFELOST","TOT","100000HAB_0_69","A","2005",12923,
"LVA","YRLIFELOST","TOT","100000HAB_0_69","A","2006",13207.3,
"LVA","YRLIFELOST","TOT","100000HAB_0_69","A","2007",12902.3,
"LVA","YRLIFELOST","TOT","100000HAB_0_69","A","2008",11508.6,
"LVA","YRLIFELOST","TOT","100000HAB_0_69","A","2009",10820.4,
"LVA","YRLIFELOST","TOT","100000HAB_0_69","A","2010",10337.5,
"LVA","YRLIFELOST","TOT","100000HAB_0_69","A","2011",9819.8,
"LVA","YRLIFELOST","TOT","100000HAB_0_69","A","2012",9524.5,
"LVA","YRLIFELOST","TOT","100000HAB_0_69","A","2013",9366.1,
"LVA","YRLIFELOST","TOT","100000HAB_0_69","A","2014",9130.2,
"LVA","YRLIFELOST","TOT","100000HAB_0_69","A","2015",8733.1,
"LTU","YRLIFELOST","TOT","100000HAB_0_69","A","1990",24302.7,
"LTU","YRLIFELOST","TOT","100000HAB_0_69","A","1991",27137.3,
"LTU","YRLIFELOST","TOT","100000HAB_0_69","A","1992",27439.4,
"LTU","YRLIFELOST","TOT","100000HAB_0_69","A","1993",15274,
"LTU","YRLIFELOST","TOT","100000HAB_0_69","A","1994",16061.5,
"LTU","YRLIFELOST","TOT","100000HAB_0_69","A","1995",15464,
"LTU","YRLIFELOST","TOT","100000HAB_0_69","A","1996",13919.4,
"LTU","YRLIFELOST","TOT","100000HAB_0_69","A","1997",12841.3,
"LTU","YRLIFELOST","TOT","100000HAB_0_69","A","1998",12494.6,
"LTU","YRLIFELOST","TOT","100000HAB_0_69","A","1999",12094.9,
"LTU","YRLIFELOST","TOT","100000HAB_0_69","A","2000",11746.9,
"LTU","YRLIFELOST","TOT","100000HAB_0_69","A","2001",12267.6,
"LTU","YRLIFELOST","TOT","100000HAB_0_69","A","2002",12011.4,
"LTU","YRLIFELOST","TOT","100000HAB_0_69","A","2003",11840.9,
"LTU","YRLIFELOST","TOT","100000HAB_0_69","A","2004",12044.1,
"LTU","YRLIFELOST","TOT","100000HAB_0_69","A","2005",12923.2,
"LTU","YRLIFELOST","TOT","100000HAB_0_69","A","2006",13292.7,
"LTU","YRLIFELOST","TOT","100000HAB_0_69","A","2007",13762.6,
"LTU","YRLIFELOST","TOT","100000HAB_0_69","A","2008",12572.6,
"LTU","YRLIFELOST","TOT","100000HAB_0_69","A","2009",11108.4,
"LTU","YRLIFELOST","TOT","100000HAB_0_69","A","2010",10706.1,
"LTU","YRLIFELOST","TOT","100000HAB_0_69","A","2011",10405.8,
"LTU","YRLIFELOST","TOT","100000HAB_0_69","A","2012",10015.7,
"LTU","YRLIFELOST","TOT","100000HAB_0_69","A","2013",9989.1,
"LTU","YRLIFELOST","TOT","100000HAB_0_69","A","2014",9481.6,
"LTU","YRLIFELOST","TOT","100000HAB_0_69","A","2015",9405.4,
"LTU","YRLIFELOST","TOT","100000HAB_0_69","A","2016",9121.5,
"LTU","YRLIFELOST","TOT","100000HAB_0_69","A","2017",8144.4,
"LTU","YRLIFELOST","TOT","100000HAB_0_69","A","2018",8023.8,
"CRI","YRLIFELOST","TOT","100000HAB_0_69","A","1990",7499.7,
"CRI","YRLIFELOST","TOT","100000HAB_0_69","A","1991",7339.4,
"CRI","YRLIFELOST","TOT","100000HAB_0_69","A","1992",7408.1,
"CRI","YRLIFELOST","TOT","100000HAB_0_69","A","1993",7304.4,
"CRI","YRLIFELOST","TOT","100000HAB_0_69","A","1994",7525.3,
"CRI","YRLIFELOST","TOT","100000HAB_0_69","A","1995",7507.1,
"CRI","YRLIFELOST","TOT","100000HAB_0_69","A","1996",6807.7,
"CRI","YRLIFELOST","TOT","100000HAB_0_69","A","1997",7036.7,"B"
"CRI","YRLIFELOST","TOT","100000HAB_0_69","A","1998",6790.9,
"CRI","YRLIFELOST","TOT","100000HAB_0_69","A","1999",6757.5,
"CRI","YRLIFELOST","TOT","100000HAB_0_69","A","2000",6291.1,
"CRI","YRLIFELOST","TOT","100000HAB_0_69","A","2001",6305.4,
"CRI","YRLIFELOST","TOT","100000HAB_0_69","A","2002",6145.1,
"CRI","YRLIFELOST","TOT","100000HAB_0_69","A","2003",6107.1,
"CRI","YRLIFELOST","TOT","100000HAB_0_69","A","2004",6056.3,
"CRI","YRLIFELOST","TOT","100000HAB_0_69","A","2005",5622.3,
"CRI","YRLIFELOST","TOT","100000HAB_0_69","A","2006",6016.8,
"CRI","YRLIFELOST","TOT","100000HAB_0_69","A","2007",5389.9,
"CRI","YRLIFELOST","TOT","100000HAB_0_69","A","2008",5507.6,
"CRI","YRLIFELOST","TOT","100000HAB_0_69","A","2009",5325.7,
"CRI","YRLIFELOST","TOT","100000HAB_0_69","A","2010",5956.3,
"CRI","YRLIFELOST","TOT","100000HAB_0_69","A","2011",5567.2,
"CRI","YRLIFELOST","TOT","100000HAB_0_69","A","2012",5456.7,
"CRI","YRLIFELOST","TOT","100000HAB_0_69","A","2013",5394.4,
"CRI","YRLIFELOST","TOT","100000HAB_0_69","A","2014",5408.2,
"CRI","YRLIFELOST","TOT","100000HAB_0_69","A","2015",5484.6,
"CRI","YRLIFELOST","TOT","100000HAB_0_69","A","2016",5721.2,
"CRI","YRLIFELOST","TOT","100000HAB_0_69","A","2017",5631.6,
